name,country,season_year,matches_won,matches_lost,titles,grand_slams,headshot
Lionel Roux,FRA,1997,18,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Lionel_Roux.JPG/330px-Lionel_Roux.JPG
Jerome Golmard,FRA,1997,12,16,0,0,https://upload.wikimedia.org/wikipedia/en/9/95/J%C3%A9r%C3%B4me_Golmard.jpg
Nicolas Lapentti,ECU,1997,19,20,0,0,https://upload.wikimedia.org/wikipedia/commons/3/36/N_Lapentti_2009_Davis_Cup_1.jpg
Hicham Arazi,MAR,1997,29,28,1,0,https://upload.wikimedia.org/wikipedia/commons/4/44/Hicham_Arazi.jpg
Cedric Pioline,FRA,1997,37,28,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Cedric_Pioline_%284998831271%29.jpg/330px-Cedric_Pioline_%284998831271%29.jpg
Arnaud Boetsch,FRA,1997,14,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Arnaud_Boetsch_RG_2005.jpg/330px-Arnaud_Boetsch_RG_2005.jpg
Albert Portas,ESP,1997,22,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Albert_Portas_US_Open.jpg/330px-Albert_Portas_US_Open.jpg
Thierry Champion,FRA,1997,5,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Thierry_Champion-RG1994.jpg/330px-Thierry_Champion-RG1994.jpg
Leander Paes,IND,1997,15,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Paes_US16_%2811%29_%2829569576630%29.jpg/330px-Paes_US16_%2811%29_%2829569576630%29.jpg
Bohdan Ulihrach,CZE,1997,26,30,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Bohdan_Ulihrach_2013.JPG/330px-Bohdan_Ulihrach_2013.JPG
Franco Squillari,ARG,1997,6,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Franco_Squillari_RG_2005.jpg/330px-Franco_Squillari_RG_2005.jpg
Fabrice Santoro,FRA,1997,32,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Santoro_Roland_Garros_2009_1.jpg/330px-Santoro_Roland_Garros_2009_1.jpg
Gustavo Kuerten,BRA,1997,36,25,1,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Guga_Kuerten.jpg/330px-Guga_Kuerten.jpg
Andrei Pavel,ROU,1997,10,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Andrei_Pavel_at_the_2012_BRD_N%C4%83stase_%C8%9Airiac_Trophy.jpg/330px-Andrei_Pavel_at_the_2012_BRD_N%C4%83stase_%C8%9Airiac_Trophy.jpg
Marcelo Rios,CHI,1997,60,26,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Marcelo_Rios_2004.jpg/330px-Marcelo_Rios_2004.jpg
Arnaud Clement,FRA,1997,11,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Arnaud_Clement_RG.JPG/330px-Arnaud_Clement_RG.JPG
Patrick Rafter,AUS,1997,66,29,1,1,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Pat_Rafter_AO_party_15.png/330px-Pat_Rafter_AO_party_15.png
Richey Reneberg,USA,1997,18,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Richey_Reneberg.png/330px-Richey_Reneberg.png
Mark Philippoussis,AUS,1997,48,21,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Mark_Philippoussis_%282023_US_Open%29_01_%28cropped%29.jpg/330px-Mark_Philippoussis_%282023_US_Open%29_01_%28cropped%29.jpg
Richard Krajicek,NED,1997,50,19,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Richard_Krajicek_%287490710038%29.jpg/330px-Richard_Krajicek_%287490710038%29.jpg
Thomas Enqvist,SWE,1997,39,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Thomas_Enqvist_ATC2010.jpg/330px-Thomas_Enqvist_ATC2010.jpg
Sjeng Schalken,NED,1997,16,27,1,0,https://upload.wikimedia.org/wikipedia/commons/8/89/Sjeng_Schalken.jpg
Todd Martin,USA,1997,13,7,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Todd_Martin_2008.jpg/330px-Todd_Martin_2008.jpg
Tommy Haas,GER,1997,22,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Haas_Roland_Garros_2009_1.jpg/330px-Haas_Roland_Garros_2009_1.jpg
Alex Corretja,ESP,1997,49,23,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/%C3%80lex_Corretja_in_2009.jpg/330px-%C3%80lex_Corretja_in_2009.jpg
Tim Henman,GBR,1997,48,24,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Tim_Henman_2006_Australian_Open.JPG/330px-Tim_Henman_2006_Australian_Open.JPG
Nicolas Kiefer,GER,1997,26,16,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Nicolas_Kiefer_2008_cropped.jpg/330px-Nicolas_Kiefer_2008_cropped.jpg
Marc Rosset,SUI,1997,34,32,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/RossetM.jpg/330px-RossetM.jpg
Andrei Cherkasov,RUS,1997,5,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/CherkasovAG.jpg/330px-CherkasovAG.jpg
Vincent Spadea,USA,1997,20,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Spadea_2009_Delray_2.jpg/330px-Spadea_2009_Delray_2.jpg
Kenneth Carlsen,DEN,1997,26,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Kenneth_Carlsen_BogForum_Forum_Copenhagen.JPG/330px-Kenneth_Carlsen_BogForum_Forum_Copenhagen.JPG
Thomas Muster,AUT,1997,46,24,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/%C3%963-Wecker-Tennis-Challenge_26_10_2016-10_%28cropped%29.jpg/330px-%C3%963-Wecker-Tennis-Challenge_26_10_2016-10_%28cropped%29.jpg
Hernan Gumy,ARG,1997,24,30,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Hernan_Gumy.JPG/330px-Hernan_Gumy.JPG
Christian Ruud,NOR,1997,29,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Christian_Ruud_backhand.jpg/330px-Christian_Ruud_backhand.jpg
Jim Courier,USA,1997,37,19,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Jim_Courier_2007.jpg/330px-Jim_Courier_2007.jpg
Michael Stich,GER,1997,17,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Michael_Stich_%28cropped%29.jpg/330px-Michael_Stich_%28cropped%29.jpg
Magnus Norman,SWE,1997,42,26,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Norman_M._WM13-003.JPG/330px-Norman_M._WM13-003.JPG
Petr Korda,CZE,1997,56,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Petr_Korda_%282024_US_Open%29_01.jpg/330px-Petr_Korda_%282024_US_Open%29_01.jpg
Dominik Hrbaty,SVK,1997,27,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Hrbaty.jpg/330px-Hrbaty.jpg
Jan Siemerink,NED,1997,20,32,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Jan_Siemerink.jpg/330px-Jan_Siemerink.jpg
Karim Alami,MAR,1997,23,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Alami.jpg/330px-Alami.jpg
Greg Rusedski,GBR,1997,54,24,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Greg_Rusedski_2014.jpg/330px-Greg_Rusedski_2014.jpg
Albert Costa,ESP,1997,46,22,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Albert_Costa_2_%28cropped%29.jpg/330px-Albert_Costa_2_%28cropped%29.jpg
Chris Woodruff,USA,1997,35,21,1,0,https://upload.wikimedia.org/wikipedia/commons/0/0b/ChrisWoodruff_-_Headshot.jpg
Goran Ivanisevic,CRO,1997,56,22,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Goran_Ivanisevic_Vienna_2016.jpg/330px-Goran_Ivanisevic_Vienna_2016.jpg
Michael Chang,USA,1997,57,21,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Michael_Chang.jpg/330px-Michael_Chang.jpg
Daniel Nestor,CAN,1997,12,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Daniel_Nestor%2C_Canada_vs._The_Netherlands_Davis_Cup_%28Sept._2018%29.jpg/330px-Daniel_Nestor%2C_Canada_vs._The_Netherlands_Davis_Cup_%28Sept._2018%29.jpg
Thomas Johansson,SWE,1997,32,27,2,0,https://upload.wikimedia.org/wikipedia/commons/d/da/Thomas_Johansson_2_%28cropped%29.jpg
Justin Gimelstob,USA,1997,17,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Justin_Gimelstob_2%2C_Aegon_Championships%2C_London%2C_UK_-_Diliff.jpg/330px-Justin_Gimelstob_2%2C_Aegon_Championships%2C_London%2C_UK_-_Diliff.jpg
Martin Damm,CZE,1997,24,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Damm_and_Lindstedt_2009_US_Open_01.jpg/330px-Damm_and_Lindstedt_2009_US_Open_01.jpg
Mark Woodforde,AUS,1997,26,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Mark_Woodforde2010.jpg/330px-Mark_Woodforde2010.jpg
Todd Woodbridge,AUS,1997,32,20,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Woodbridge_Wimbledon_2004.jpg/330px-Woodbridge_Wimbledon_2004.jpg
Mikael Tillstrom,SWE,1997,18,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/MikaelTillstr%C3%B6m.jpg/330px-MikaelTillstr%C3%B6m.jpg
Jiri Novak,CZE,1997,21,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Tenista_Ji%C5%99%C3%AD_Nov%C3%A1k_na_VIP_turnaji_osobnost%C3%AD_ve_Zl%C3%ADn%C4%9B.jpg/330px-Tenista_Ji%C5%99%C3%AD_Nov%C3%A1k_na_VIP_turnaji_osobnost%C3%AD_ve_Zl%C3%ADn%C4%9B.jpg
Jonas Bjorkman,SWE,1997,71,26,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Jonas_Bj%C3%B6rkman_2014.jpg/330px-Jonas_Bj%C3%B6rkman_2014.jpg
Sargis Sargsian,ARM,1997,18,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Sargis_Sargisian_US_Open_2004.jpg/330px-Sargis_Sargisian_US_Open_2004.jpg
Carlos Moya,ESP,1997,56,30,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Carlos_moya_cincyATP07_QF_1.jpg/330px-Carlos_moya_cincyATP07_QF_1.jpg
Wayne Ferreira,RSA,1997,29,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Wayne_Ferreira_ATC2010.jpg/330px-Wayne_Ferreira_ATC2010.jpg
Davide Sanguinetti,ITA,1997,5,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Davide_Sanguinetti_%282025_DC_Open%29_03_%28cropped%29.jpg/330px-Davide_Sanguinetti_%282025_DC_Open%29_03_%28cropped%29.jpg
Alberto Martin,ESP,1997,9,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Alberto_Mart%C3%ADn_at_the_2009_Wimbledon_Championships_01.jpg/330px-Alberto_Mart%C3%ADn_at_the_2009_Wimbledon_Championships_01.jpg
Boris Becker,GER,1997,19,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Boris_Becker_-_240422_174721_%28cropped%29.jpg/330px-Boris_Becker_-_240422_174721_%28cropped%29.jpg
Pete Sampras,USA,1997,57,12,8,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pete_Sampras_Champions_Shootout_2.jpg/330px-Pete_Sampras_Champions_Shootout_2.jpg
David Wheaton,USA,1997,10,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/David_Wheaton.jpg/330px-David_Wheaton.jpg
Andre Agassi,USA,1997,12,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Andre_Agassi_%282011%29.jpg/330px-Andre_Agassi_%282011%29.jpg
Jason Stoltenberg,AUS,1997,21,15,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Roland_Garros_20140531_Jason_Stoltenberg.jpg/330px-Roland_Garros_20140531_Jason_Stoltenberg.jpg
Johan Van Herck,BEL,1997,14,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Johan_Van_Herck_Davis_Cup.png/330px-Johan_Van_Herck_Davis_Cup.png
Fernando Meligeni,BRA,1997,25,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Meligeni.jpg/330px-Meligeni.jpg
Javier Frana,ARG,1997,7,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Javier_Frana_en_2017.jpg/330px-Javier_Frana_en_2017.jpg
Pete Sampras,USA,1998,61,18,4,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pete_Sampras_Champions_Shootout_2.jpg/330px-Pete_Sampras_Champions_Shootout_2.jpg
Sjeng Schalken,NED,1998,23,32,0,0,https://upload.wikimedia.org/wikipedia/commons/8/89/Sjeng_Schalken.jpg
Davide Sanguinetti,ITA,1998,33,30,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Davide_Sanguinetti_%282025_DC_Open%29_03_%28cropped%29.jpg/330px-Davide_Sanguinetti_%282025_DC_Open%29_03_%28cropped%29.jpg
Malivai Washington,USA,1998,10,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/MaliVai_Washington_at_the_2010_US_Open_01.jpg/330px-MaliVai_Washington_at_the_2010_US_Open_01.jpg
Hicham Arazi,MAR,1998,25,28,0,0,https://upload.wikimedia.org/wikipedia/commons/4/44/Hicham_Arazi.jpg
Mark Philippoussis,AUS,1998,33,20,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Mark_Philippoussis_%282023_US_Open%29_01_%28cropped%29.jpg/330px-Mark_Philippoussis_%282023_US_Open%29_01_%28cropped%29.jpg
Lleyton Hewitt,AUS,1998,10,9,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Hewitt_WM16_%2812%29_%2828385918786%29.jpg/330px-Hewitt_WM16_%2812%29_%2828385918786%29.jpg
Daniel Nestor,CAN,1998,12,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Daniel_Nestor%2C_Canada_vs._The_Netherlands_Davis_Cup_%28Sept._2018%29.jpg/330px-Daniel_Nestor%2C_Canada_vs._The_Netherlands_Davis_Cup_%28Sept._2018%29.jpg
Martin Damm,CZE,1998,21,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Damm_and_Lindstedt_2009_US_Open_01.jpg/330px-Damm_and_Lindstedt_2009_US_Open_01.jpg
Mark Woodforde,AUS,1998,25,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Mark_Woodforde2010.jpg/330px-Mark_Woodforde2010.jpg
Mikael Tillstrom,SWE,1998,20,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/MikaelTillstr%C3%B6m.jpg/330px-MikaelTillstr%C3%B6m.jpg
Leander Paes,IND,1998,13,12,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Paes_US16_%2811%29_%2829569576630%29.jpg/330px-Paes_US16_%2811%29_%2829569576630%29.jpg
Magnus Norman,SWE,1998,28,31,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Norman_M._WM13-003.JPG/330px-Norman_M._WM13-003.JPG
Carlos Moya,ESP,1998,49,28,2,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Carlos_moya_cincyATP07_QF_1.jpg/330px-Carlos_moya_cincyATP07_QF_1.jpg
Jonas Bjorkman,SWE,1998,38,27,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Jonas_Bj%C3%B6rkman_2014.jpg/330px-Jonas_Bj%C3%B6rkman_2014.jpg
Wayne Ferreira,RSA,1998,33,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Wayne_Ferreira_ATC2010.jpg/330px-Wayne_Ferreira_ATC2010.jpg
Nicolas Lapentti,ECU,1998,19,30,0,0,https://upload.wikimedia.org/wikipedia/commons/3/36/N_Lapentti_2009_Davis_Cup_1.jpg
Fabrice Santoro,FRA,1998,29,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Santoro_Roland_Garros_2009_1.jpg/330px-Santoro_Roland_Garros_2009_1.jpg
Justin Gimelstob,USA,1998,14,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Justin_Gimelstob_2%2C_Aegon_Championships%2C_London%2C_UK_-_Diliff.jpg/330px-Justin_Gimelstob_2%2C_Aegon_Championships%2C_London%2C_UK_-_Diliff.jpg
Jan Michael Gambill,USA,1998,32,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Jan-Michael_Gambill_%2831_May_2008%29.jpg/330px-Jan-Michael_Gambill_%2831_May_2008%29.jpg
Arnaud Clement,FRA,1998,13,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Arnaud_Clement_RG.JPG/330px-Arnaud_Clement_RG.JPG
Alex Corretja,ESP,1998,57,21,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/%C3%80lex_Corretja_in_2009.jpg/330px-%C3%80lex_Corretja_in_2009.jpg
Johan Van Herck,BEL,1998,9,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Johan_Van_Herck_Davis_Cup.png/330px-Johan_Van_Herck_Davis_Cup.png
Cedric Pioline,FRA,1998,41,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Cedric_Pioline_%284998831271%29.jpg/330px-Cedric_Pioline_%284998831271%29.jpg
Fernando Meligeni,BRA,1998,19,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Meligeni.jpg/330px-Meligeni.jpg
Sargis Sargsian,ARM,1998,18,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Sargis_Sargisian_US_Open_2004.jpg/330px-Sargis_Sargisian_US_Open_2004.jpg
Marc Rosset,SUI,1998,29,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/RossetM.jpg/330px-RossetM.jpg
Vincent Spadea,USA,1998,28,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Spadea_2009_Delray_2.jpg/330px-Spadea_2009_Delray_2.jpg
Dominik Hrbaty,SVK,1998,34,28,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Hrbaty.jpg/330px-Hrbaty.jpg
Petr Korda,CZE,1998,34,21,2,1,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Petr_Korda_%282024_US_Open%29_01.jpg/330px-Petr_Korda_%282024_US_Open%29_01.jpg
Albert Portas,ESP,1998,13,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Albert_Portas_US_Open.jpg/330px-Albert_Portas_US_Open.jpg
Greg Rusedski,GBR,1998,53,22,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Greg_Rusedski_2014.jpg/330px-Greg_Rusedski_2014.jpg
Todd Woodbridge,AUS,1998,21,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Woodbridge_Wimbledon_2004.jpg/330px-Woodbridge_Wimbledon_2004.jpg
Christian Ruud,NOR,1998,4,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Christian_Ruud_backhand.jpg/330px-Christian_Ruud_backhand.jpg
Franco Squillari,ARG,1998,21,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Franco_Squillari_RG_2005.jpg/330px-Franco_Squillari_RG_2005.jpg
Thomas Johansson,SWE,1998,47,31,0,0,https://upload.wikimedia.org/wikipedia/commons/d/da/Thomas_Johansson_2_%28cropped%29.jpg
Richey Reneberg,USA,1998,11,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Richey_Reneberg.png/330px-Richey_Reneberg.png
Nicolas Escude,FRA,1998,23,22,0,0,https://upload.wikimedia.org/wikipedia/commons/1/1b/Nicolas_Escud%C3%A9_RG_2012.JPG
Gustavo Kuerten,BRA,1998,41,25,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Guga_Kuerten.jpg/330px-Guga_Kuerten.jpg
Jan Siemerink,NED,1998,41,24,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Jan_Siemerink.jpg/330px-Jan_Siemerink.jpg
Goran Ivanisevic,CRO,1998,44,28,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Goran_Ivanisevic_Vienna_2016.jpg/330px-Goran_Ivanisevic_Vienna_2016.jpg
Jerome Golmard,FRA,1998,24,22,0,0,https://upload.wikimedia.org/wikipedia/en/9/95/J%C3%A9r%C3%B4me_Golmard.jpg
Tim Henman,GBR,1998,59,29,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Tim_Henman_2006_Australian_Open.JPG/330px-Tim_Henman_2006_Australian_Open.JPG
David Wheaton,USA,1998,6,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/David_Wheaton.jpg/330px-David_Wheaton.jpg
Nicolas Kiefer,GER,1998,34,29,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Nicolas_Kiefer_2008_cropped.jpg/330px-Nicolas_Kiefer_2008_cropped.jpg
Michael Chang,USA,1998,35,18,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Michael_Chang.jpg/330px-Michael_Chang.jpg
Kenneth Carlsen,DEN,1998,23,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Kenneth_Carlsen_BogForum_Forum_Copenhagen.JPG/330px-Kenneth_Carlsen_BogForum_Forum_Copenhagen.JPG
Thomas Muster,AUT,1998,32,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/%C3%963-Wecker-Tennis-Challenge_26_10_2016-10_%28cropped%29.jpg/330px-%C3%963-Wecker-Tennis-Challenge_26_10_2016-10_%28cropped%29.jpg
Lionel Roux,FRA,1998,5,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Lionel_Roux.JPG/330px-Lionel_Roux.JPG
Karim Alami,MAR,1998,21,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Alami.jpg/330px-Alami.jpg
Jason Stoltenberg,AUS,1998,35,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Roland_Garros_20140531_Jason_Stoltenberg.jpg/330px-Roland_Garros_20140531_Jason_Stoltenberg.jpg
Thomas Enqvist,SWE,1998,36,15,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Thomas_Enqvist_ATC2010.jpg/330px-Thomas_Enqvist_ATC2010.jpg
Marcelo Rios,CHI,1998,69,18,7,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Marcelo_Rios_2004.jpg/330px-Marcelo_Rios_2004.jpg
Albert Costa,ESP,1998,47,26,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Albert_Costa_2_%28cropped%29.jpg/330px-Albert_Costa_2_%28cropped%29.jpg
Tommy Haas,GER,1998,40,26,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Haas_Roland_Garros_2009_1.jpg/330px-Haas_Roland_Garros_2009_1.jpg
Andre Agassi,USA,1998,68,18,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Andre_Agassi_%282011%29.jpg/330px-Andre_Agassi_%282011%29.jpg
Todd Martin,USA,1998,44,21,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Todd_Martin_2008.jpg/330px-Todd_Martin_2008.jpg
Patrick Rafter,AUS,1998,60,21,6,1,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Pat_Rafter_AO_party_15.png/330px-Pat_Rafter_AO_party_15.png
Richard Krajicek,NED,1998,45,16,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Richard_Krajicek_%287490710038%29.jpg/330px-Richard_Krajicek_%287490710038%29.jpg
Bohdan Ulihrach,CZE,1998,34,29,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Bohdan_Ulihrach_2013.JPG/330px-Bohdan_Ulihrach_2013.JPG
Yevgeny Kafelnikov,RUS,1998,58,29,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Yevgeny_Kafelnikov_in_2023_-_01_%28cropped%29.jpg/330px-Yevgeny_Kafelnikov_in_2023_-_01_%28cropped%29.jpg
Ramon Delgado,PAR,1998,26,22,0,0,https://upload.wikimedia.org/wikipedia/commons/d/d7/Ram%C3%B3n_Delgado.jpg
John Van Lottum,NED,1998,15,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/John_van_Lottum.JPG/330px-John_van_Lottum.JPG
Jim Courier,USA,1998,21,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Jim_Courier_2007.jpg/330px-Jim_Courier_2007.jpg
Hernan Gumy,ARG,1998,8,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Hernan_Gumy.JPG/330px-Hernan_Gumy.JPG
Andrei Pavel,ROU,1998,24,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Andrei_Pavel_at_the_2012_BRD_N%C4%83stase_%C8%9Airiac_Trophy.jpg/330px-Andrei_Pavel_at_the_2012_BRD_N%C4%83stase_%C8%9Airiac_Trophy.jpg
Arnaud Di Pasquale,FRA,1998,11,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/DiPasqualeJO2012.JPG/330px-DiPasqualeJO2012.JPG
Sebastien Grosjean,FRA,1998,16,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Sebastien_Grosjean.jpg/330px-Sebastien_Grosjean.jpg
Xavier Malisse,BEL,1998,8,7,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Xavier_Malisse_at_the_2005_Australian_Open.jpg/330px-Xavier_Malisse_at_the_2005_Australian_Open.jpg
Marat Safin,RUS,1998,17,18,0,0,https://upload.wikimedia.org/wikipedia/commons/1/1f/Marat_Safin%2C_2006_%28cropped%29.jpg
Rainer Schuettler,GER,1998,12,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Rainer_Sch%C3%BCttler_2011.jpg/330px-Rainer_Sch%C3%BCttler_2011.jpg
Mariano Zabaleta,ARG,1998,14,8,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Mariano_Zabaleta.JPG/330px-Mariano_Zabaleta.JPG
